id_str,full_text,hurufKecil_fullText,cleaning,tokenizing,stopword,stemming,cleaning_stemmed
1844654286204293538,Jokowi Tegaskan Tak Cawe-cawe soal Menteri Prabowo: Tapi Kalau Ditanya ya Saya Jawab https://t.co/A2NiONy9fo,jokowi tegaskan tak cawe-cawe soal menteri prabowo: tapi kalau ditanya ya saya jawab https://t.co/a2niony9fo,jokowi tegaskan tak cawecawe soal menteri prabowo tapi kalau ditanya ya saya jawab,"['jokowi', 'tegaskan', 'tak', 'cawecawe', 'soal', 'menteri', 'prabowo', 'tapi', 'kalau', 'ditanya', 'ya', 'saya', 'jawab']","['jokowi', 'tegaskan', 'tak', 'cawecawe', 'soal', 'menteri', 'prabowo', 'kalau', 'ditanya', 'jawab']","['jokowi', 'tegas', 'tak', 'cawecawe', 'soal', 'menteri', 'prabowo', 'kalau', 'tanya', 'jawab']",jokowi tegas tak cawecawe soal menteri prabowo kalau tanya jawab
1843832269892628990,Presiden @jokowi dan Presiden terpilih @prabowo semalam berbincang santai sambil bersantap malam Banyak hal didiskusikan selama 2 jam-an Ini bukan tentang Prabowo Subianto juga bukan tentang Jokowi tetapi tentang Indonesia. Tentang rakyat ! Ini masa berat tapi percayalah https://t.co/cdQtIozvDy,presiden @jokowi dan presiden terpilih @prabowo semalam berbincang santai sambil bersantap malam banyak hal didiskusikan selama 2 jam-an ini bukan tentang prabowo subianto juga bukan tentang jokowi tetapi tentang indonesia. tentang rakyat ! ini masa berat tapi percayalah https://t.co/cdqtiozvdy,presiden  dan presiden terpilih  semalam berbincang santai sambil bersantap malam banyak hal didiskusikan selama  jaman ini bukan tentang prabowo subianto juga bukan tentang jokowi tetapi tentang indonesia tentang rakyat ini masa berat tapi percayalah,"['presiden', 'dan', 'presiden', 'terpilih', 'semalam', 'berbincang', 'santai', 'sambil', 'bersantap', 'malam', 'banyak', 'hal', 'didiskusikan', 'selama', 'jaman', 'ini', 'bukan', 'tentang', 'prabowo', 'subianto', 'juga', 'bukan', 'tentang', 'jokowi', 'tetapi', 'tentang', 'indonesia', 'tentang', 'rakyat', 'ini', 'masa', 'berat', 'tapi', 'percayalah']","['presiden', 'presiden', 'terpilih', 'semalam', 'berbincang', 'santai', 'bersantap', 'malam', 'banyak', 'didiskusikan', 'selama', 'jaman', 'bukan', 'prabowo', 'subianto', 'bukan', 'jokowi', 'indonesia', 'rakyat', 'masa', 'berat', 'percayalah']","['presiden', 'presiden', 'pilih', 'malam', 'bincang', 'santai', 'santap', 'malam', 'banyak', 'diskusi', 'lama', 'jaman', 'bukan', 'prabowo', 'subianto', 'bukan', 'jokowi', 'indonesia', 'rakyat', 'masa', 'berat', 'percaya']",presiden presiden pilih malam bincang santai santap malam banyak diskusi lama jaman bukan prabowo subianto bukan jokowi indonesia rakyat masa berat percaya
1842794012639736165,Presiden terpilih Prabowo nampak makin mesra dengan wapresnya Gibran saat hadir di acara peringatan ke 79 TNI Mematahkan isu pecah kongsi. Setelah pelantikan presiden dan wapres akan punya tugas masing masing. Jadi kalau nanti mereka sendiri sendiri jangan bikin isu yang https://t.co/gKYUAR9QVh,presiden terpilih prabowo nampak makin mesra dengan wapresnya gibran saat hadir di acara peringatan ke 79 tni mematahkan isu pecah kongsi. setelah pelantikan presiden dan wapres akan punya tugas masing masing. jadi kalau nanti mereka sendiri sendiri jangan bikin isu yang https://t.co/gkyuar9qvh,presiden terpilih prabowo nampak makin mesra dengan wapresnya gibran saat hadir di acara peringatan ke  tni mematahkan isu pecah kongsi setelah pelantikan presiden dan wapres akan punya tugas masing masing jadi kalau nanti mereka sendiri sendiri jangan bikin isu yang,"['presiden', 'terpilih', 'prabowo', 'nampak', 'makin', 'mesra', 'dengan', 'wapresnya', 'gibran', 'saat', 'hadir', 'di', 'acara', 'peringatan', 'ke', 'tni', 'mematahkan', 'isu', 'pecah', 'kongsi', 'setelah', 'pelantikan', 'presiden', 'dan', 'wapres', 'akan', 'punya', 'tugas', 'masing', 'masing', 'jadi', 'kalau', 'nanti', 'mereka', 'sendiri', 'sendiri', 'jangan', 'bikin', 'isu', 'yang']","['presiden', 'terpilih', 'prabowo', 'nampak', 'makin', 'mesra', 'wapresnya', 'gibran', 'hadir', 'acara', 'peringatan', 'tni', 'mematahkan', 'isu', 'pecah', 'kongsi', 'pelantikan', 'presiden', 'wapres', 'punya', 'tugas', 'masing', 'masing', 'jadi', 'kalau', 'sendiri', 'sendiri', 'jangan', 'bikin', 'isu']","['presiden', 'pilih', 'prabowo', 'nampak', 'makin', 'mesra', 'wapresnya', 'gibran', 'hadir', 'acara', 'ingat', 'tni', 'patah', 'isu', 'pecah', 'kongsi', 'lantik', 'presiden', 'wapres', 'punya', 'tugas', 'masing', 'masing', 'jadi', 'kalau', 'sendiri', 'sendiri', 'jangan', 'bikin', 'isu']",presiden pilih prabowo nampak makin mesra wapresnya gibran hadir acara ingat tni patah isu pecah kongsi lantik presiden wapres punya tugas masing masing jadi kalau sendiri sendiri jangan bikin isu
1843854040159178912,Babe Haikal Nilai Prabowo seperti Nabi Ibraham ketika Menghadapi Raja Namrud https://t.co/ktQCVNMHEL,babe haikal nilai prabowo seperti nabi ibraham ketika menghadapi raja namrud https://t.co/ktqcvnmhel,babe haikal nilai prabowo seperti nabi ibraham ketika menghadapi raja namrud,"['babe', 'haikal', 'nilai', 'prabowo', 'seperti', 'nabi', 'ibraham', 'ketika', 'menghadapi', 'raja', 'namrud']","['babe', 'haikal', 'nilai', 'prabowo', 'nabi', 'ibraham', 'menghadapi', 'raja', 'namrud']","['babe', 'haikal', 'nilai', 'prabowo', 'nabi', 'ibraham', 'hadap', 'raja', 'namrud']",babe haikal nilai prabowo nabi ibraham hadap raja namrud
1844313334369178097,Presiden terpilih Prabowo Subianto berencana mengubah skema subsidi dari awalnya berbasis barang menjadi tertutup alias langsung dikirimkan kepada penerima yang berhak. #bisnisupdate #update #bisnis #ignews https://t.co/yltPO6T99C,presiden terpilih prabowo subianto berencana mengubah skema subsidi dari awalnya berbasis barang menjadi tertutup alias langsung dikirimkan kepada penerima yang berhak. #bisnisupdate #update #bisnis #ignews https://t.co/yltpo6t99c,presiden terpilih prabowo subianto berencana mengubah skema subsidi dari awalnya berbasis barang menjadi tertutup alias langsung dikirimkan kepada penerima yang berhak,"['presiden', 'terpilih', 'prabowo', 'subianto', 'berencana', 'mengubah', 'skema', 'subsidi', 'dari', 'awalnya', 'berbasis', 'barang', 'menjadi', 'tertutup', 'alias', 'langsung', 'dikirimkan', 'kepada', 'penerima', 'yang', 'berhak']","['presiden', 'terpilih', 'prabowo', 'subianto', 'berencana', 'mengubah', 'skema', 'subsidi', 'awalnya', 'berbasis', 'barang', 'menjadi', 'tertutup', 'alias', 'langsung', 'dikirimkan', 'penerima', 'berhak']","['presiden', 'pilih', 'prabowo', 'subianto', 'rencana', 'ubah', 'skema', 'subsidi', 'awal', 'bas', 'barang', 'jadi', 'tutup', 'alias', 'langsung', 'kirim', 'terima', 'hak']",presiden pilih prabowo subianto rencana ubah skema subsidi awal bas barang jadi tutup alias langsung kirim terima hak
1842458072880693401,Pak @prabowo kayak jijik gitu dekat2 fufufafa yang menghina dirinya anaknya dan mantan istrinya.. https://t.co/1KvPvER4Mz,pak @prabowo kayak jijik gitu dekat2 fufufafa yang menghina dirinya anaknya dan mantan istrinya.. https://t.co/1kvpver4mz,pak  kayak jijik gitu dekat fufufafa yang menghina dirinya anaknya dan mantan istrinya,"['pak', 'kayak', 'jijik', 'gitu', 'dekat', 'fufufafa', 'yang', 'menghina', 'dirinya', 'anaknya', 'dan', 'mantan', 'istrinya']","['pak', 'kayak', 'jijik', 'gitu', 'dekat', 'fufufafa', 'menghina', 'dirinya', 'anaknya', 'mantan', 'istrinya']","['pak', 'kayak', 'jijik', 'gitu', 'dekat', 'fufufafa', 'hina', 'diri', 'anak', 'mantan', 'istri']",pak kayak jijik gitu dekat fufufafa hina diri anak mantan istri
1845370411229511884,Jokowi dan Prabowo Mendadak Lakukan Pertemuan Tertutup di Solo https://t.co/WYgnPjn8zw https://t.co/5QZEnKHRW0,jokowi dan prabowo mendadak lakukan pertemuan tertutup di solo https://t.co/wygnpjn8zw https://t.co/5qzenkhrw0,jokowi dan prabowo mendadak lakukan pertemuan tertutup di solo,"['jokowi', 'dan', 'prabowo', 'mendadak', 'lakukan', 'pertemuan', 'tertutup', 'di', 'solo']","['jokowi', 'prabowo', 'mendadak', 'lakukan', 'pertemuan', 'tertutup', 'solo']","['jokowi', 'prabowo', 'dadak', 'laku', 'temu', 'tutup', 'solo']",jokowi prabowo dadak laku temu tutup solo
1844537136122560975,Peringatan Prabowo ke Semua Partai Koalisi: Menteri Jangan Cari Uang dari APBN-APBD https://t.co/JPka9cTFKl,peringatan prabowo ke semua partai koalisi: menteri jangan cari uang dari apbn-apbd https://t.co/jpka9ctfkl,peringatan prabowo ke semua partai koalisi menteri jangan cari uang dari apbnapbd,"['peringatan', 'prabowo', 'ke', 'semua', 'partai', 'koalisi', 'menteri', 'jangan', 'cari', 'uang', 'dari', 'apbnapbd']","['peringatan', 'prabowo', 'semua', 'partai', 'koalisi', 'menteri', 'jangan', 'cari', 'uang', 'apbnapbd']","['ingat', 'prabowo', 'semua', 'partai', 'koalisi', 'menteri', 'jangan', 'cari', 'uang', 'apbnapbd']",ingat prabowo semua partai koalisi menteri jangan cari uang apbnapbd
1844890726477463879,Prabowo Ingatkan Ketum Parpol Tak Suruh Menteri Cari Uang dari APBN Efektif Cegah Korupsi? https://t.co/s1FEfECr0K,prabowo ingatkan ketum parpol tak suruh menteri cari uang dari apbn efektif cegah korupsi? https://t.co/s1fefecr0k,prabowo ingatkan ketum parpol tak suruh menteri cari uang dari apbn efektif cegah korupsi,"['prabowo', 'ingatkan', 'ketum', 'parpol', 'tak', 'suruh', 'menteri', 'cari', 'uang', 'dari', 'apbn', 'efektif', 'cegah', 'korupsi']","['prabowo', 'ingatkan', 'ketum', 'parpol', 'tak', 'suruh', 'menteri', 'cari', 'uang', 'apbn', 'efektif', 'cegah', 'korupsi']","['prabowo', 'ingat', 'tum', 'parpol', 'tak', 'suruh', 'menteri', 'cari', 'uang', 'apbn', 'efektif', 'cegah', 'korupsi']",prabowo ingat tum parpol tak suruh menteri cari uang apbn efektif cegah korupsi
1844716415770558596,PKB Cemas tak Dapat Menteri di Kabinet Prabowo Cak Imin: Jangankan Bahas Ketemu aja nggak Pernah https://t.co/QHicXkbzKi,pkb cemas tak dapat menteri di kabinet prabowo cak imin: jangankan bahas ketemu aja nggak pernah https://t.co/qhicxkbzki,pkb cemas tak dapat menteri di kabinet prabowo cak imin jangankan bahas ketemu aja nggak pernah,"['pkb', 'cemas', 'tak', 'dapat', 'menteri', 'di', 'kabinet', 'prabowo', 'cak', 'imin', 'jangankan', 'bahas', 'ketemu', 'aja', 'nggak', 'pernah']","['pkb', 'cemas', 'tak', 'menteri', 'kabinet', 'prabowo', 'cak', 'imin', 'jangankan', 'bahas', 'ketemu', 'aja', 'pernah']","['pkb', 'cemas', 'tak', 'menteri', 'kabinet', 'prabowo', 'cak', 'imin', 'jangan', 'bahas', 'ketemu', 'aja', 'pernah']",pkb cemas tak menteri kabinet prabowo cak imin jangan bahas ketemu aja pernah
1845365658483294252,Gibran Sebut akan Makan Siang Bersama Jokowi dan Prabowo di Solo https://t.co/yTFEAAw8Qb,gibran sebut akan makan siang bersama jokowi dan prabowo di solo https://t.co/ytfeaaw8qb,gibran sebut akan makan siang bersama jokowi dan prabowo di solo,"['gibran', 'sebut', 'akan', 'makan', 'siang', 'bersama', 'jokowi', 'dan', 'prabowo', 'di', 'solo']","['gibran', 'sebut', 'makan', 'siang', 'bersama', 'jokowi', 'prabowo', 'solo']","['gibran', 'sebut', 'makan', 'siang', 'sama', 'jokowi', 'prabowo', 'solo']",gibran sebut makan siang sama jokowi prabowo solo
1845476591482335602,Terjadi kontak senjata api saat pelantikan GRIB Jaya (ormas Hercules sayap Prabowo) di Medan Satu2nya ormas kuat yg merasa terganggu adalah PP dari keluarga Shah. Jika ormas PP di Medan yg sdh jadi mafia &amp; penguasa dan tdk bisa dibasmi oleh pemerintah maka GRIB Jaya diperlukan https://t.co/rgEYpGypYF,terjadi kontak senjata api saat pelantikan grib jaya (ormas hercules sayap prabowo) di medan satu2nya ormas kuat yg merasa terganggu adalah pp dari keluarga shah. jika ormas pp di medan yg sdh jadi mafia &amp; penguasa dan tdk bisa dibasmi oleh pemerintah maka grib jaya diperlukan https://t.co/rgeypgypyf,terjadi kontak senjata api saat pelantikan grib jaya ormas hercules sayap prabowo di medan satunya ormas kuat yg merasa terganggu adalah pp dari keluarga shah jika ormas pp di medan yg sdh jadi mafia amp penguasa dan tdk bisa dibasmi oleh pemerintah maka grib jaya diperlukan,"['terjadi', 'kontak', 'senjata', 'api', 'saat', 'pelantikan', 'grib', 'jaya', 'ormas', 'hercules', 'sayap', 'prabowo', 'di', 'medan', 'satunya', 'ormas', 'kuat', 'yg', 'merasa', 'terganggu', 'adalah', 'pp', 'dari', 'keluarga', 'shah', 'jika', 'ormas', 'pp', 'di', 'medan', 'yg', 'sdh', 'jadi', 'mafia', 'amp', 'penguasa', 'dan', 'tdk', 'bisa', 'dibasmi', 'oleh', 'pemerintah', 'maka', 'grib', 'jaya', 'diperlukan']","['terjadi', 'kontak', 'senjata', 'api', 'pelantikan', 'grib', 'jaya', 'ormas', 'hercules', 'sayap', 'prabowo', 'medan', 'satunya', 'ormas', 'kuat', 'yg', 'merasa', 'terganggu', 'pp', 'keluarga', 'shah', 'ormas', 'pp', 'medan', 'yg', 'sdh', 'jadi', 'mafia', 'amp', 'penguasa', 'tdk', 'dibasmi', 'pemerintah', 'grib', 'jaya', 'diperlukan']","['jadi', 'kontak', 'senjata', 'api', 'lantik', 'grib', 'jaya', 'ormas', 'hercules', 'sayap', 'prabowo', 'medan', 'satu', 'ormas', 'kuat', 'yg', 'rasa', 'ganggu', 'pp', 'keluarga', 'shah', 'ormas', 'pp', 'medan', 'yg', 'sdh', 'jadi', 'mafia', 'amp', 'kuasa', 'tdk', 'basmi', 'perintah', 'grib', 'jaya', 'perlu']",jadi kontak senjata api lantik grib jaya ormas hercules sayap prabowo medan satu ormas kuat yg rasa ganggu pp keluarga shah ormas pp medan yg sdh jadi mafia amp kuasa tdk basmi perintah grib jaya perlu
1842398703979745785,MASIH NGANTUK? Kalah segar ma yg lebih berumur Pak @prabowo dan Pak @Kiyai_MarufAmin moga sehat slalu. Amien YRA https://t.co/cWwp3sxN6F,masih ngantuk? kalah segar ma yg lebih berumur pak @prabowo dan pak @kiyai_marufamin moga sehat slalu. amien yra https://t.co/cwwp3sxn6f,masih ngantuk kalah segar ma yg lebih berumur pak  dan pak marufamin moga sehat slalu amien yra,"['masih', 'ngantuk', 'kalah', 'segar', 'ma', 'yg', 'lebih', 'berumur', 'pak', 'dan', 'pak', 'marufamin', 'moga', 'sehat', 'slalu', 'amien', 'yra']","['ngantuk', 'kalah', 'segar', 'ma', 'yg', 'lebih', 'berumur', 'pak', 'pak', 'marufamin', 'moga', 'sehat', 'slalu', 'amien', 'yra']","['ngantuk', 'kalah', 'segar', 'ma', 'yg', 'lebih', 'umur', 'pak', 'pak', 'marufamin', 'moga', 'sehat', 'slalu', 'amien', 'yra']",ngantuk kalah segar ma yg lebih umur pak pak marufamin moga sehat slalu amien yra
1845433166388985934,Prabowo Temui Jokowi di Solo Ada Apa? https://t.co/R5V60ZIi1g,prabowo temui jokowi di solo ada apa? https://t.co/r5v60zii1g,prabowo temui jokowi di solo ada apa,"['prabowo', 'temui', 'jokowi', 'di', 'solo', 'ada', 'apa']","['prabowo', 'temui', 'jokowi', 'solo', 'apa']","['prabowo', 'temu', 'jokowi', 'solo', 'apa']",prabowo temu jokowi solo apa
1843660410148516237,Pelantikan Prabowo-Gibran itu pagi hari Tanggal 20 Okt sore saya pulang ke solo tidur Judul berita : Jokowi tidak hadir pelantikan Prabowo-Gibran Pinter mancing Pak Jokowi ini buat nangkep ikan wkwk https://t.co/BLTZbkvcp5,pelantikan prabowo-gibran itu pagi hari tanggal 20 okt sore saya pulang ke solo tidur judul berita : jokowi tidak hadir pelantikan prabowo-gibran pinter mancing pak jokowi ini buat nangkep ikan wkwk https://t.co/bltzbkvcp5,pelantikan prabowogibran itu pagi hari tanggal  okt sore saya pulang ke solo tidur judul berita  jokowi tidak hadir pelantikan prabowogibran pinter mancing pak jokowi ini buat nangkep ikan wkwk,"['pelantikan', 'prabowogibran', 'itu', 'pagi', 'hari', 'tanggal', 'okt', 'sore', 'saya', 'pulang', 'ke', 'solo', 'tidur', 'judul', 'berita', 'jokowi', 'tidak', 'hadir', 'pelantikan', 'prabowogibran', 'pinter', 'mancing', 'pak', 'jokowi', 'ini', 'buat', 'nangkep', 'ikan', 'wkwk']","['pelantikan', 'prabowogibran', 'pagi', 'hari', 'tanggal', 'okt', 'sore', 'pulang', 'solo', 'tidur', 'judul', 'berita', 'jokowi', 'hadir', 'pelantikan', 'prabowogibran', 'pinter', 'mancing', 'pak', 'jokowi', 'buat', 'nangkep', 'ikan', 'wkwk']","['lantik', 'prabowogibran', 'pagi', 'hari', 'tanggal', 'okt', 'sore', 'pulang', 'solo', 'tidur', 'judul', 'berita', 'jokowi', 'hadir', 'lantik', 'prabowogibran', 'pinter', 'mancing', 'pak', 'jokowi', 'buat', 'nangkep', 'ikan', 'wkwk']",lantik prabowogibran pagi hari tanggal okt sore pulang solo tidur judul berita jokowi hadir lantik prabowogibran pinter mancing pak jokowi buat nangkep ikan wkwk
1844566078535692423, Jokowi adalah puncak kejahatan. Kejahatan Jokowi menjadi beban bagi Prabowo. Ketidaktaatan Jokowi pada hukum menimbulkan defisit anggaran kerusakan lingkungan rusaknya kehangatan bernegara dll (RG) #JokowiTakutDilengserkan #JokowiTakutDilengserkan https://t.co/BQzpIt3Lo2, jokowi adalah puncak kejahatan. kejahatan jokowi menjadi beban bagi prabowo. ketidaktaatan jokowi pada hukum menimbulkan defisit anggaran kerusakan lingkungan rusaknya kehangatan bernegara dll (rg) #jokowitakutdilengserkan #jokowitakutdilengserkan https://t.co/bqzpit3lo2,jokowi adalah puncak kejahatan kejahatan jokowi menjadi beban bagi prabowo ketidaktaatan jokowi pada hukum menimbulkan defisit anggaran kerusakan lingkungan rusaknya kehangatan bernegara dll rg,"['jokowi', 'adalah', 'puncak', 'kejahatan', 'kejahatan', 'jokowi', 'menjadi', 'beban', 'bagi', 'prabowo', 'ketidaktaatan', 'jokowi', 'pada', 'hukum', 'menimbulkan', 'defisit', 'anggaran', 'kerusakan', 'lingkungan', 'rusaknya', 'kehangatan', 'bernegara', 'dll', 'rg']","['jokowi', 'puncak', 'kejahatan', 'kejahatan', 'jokowi', 'menjadi', 'beban', 'prabowo', 'ketidaktaatan', 'jokowi', 'hukum', 'menimbulkan', 'defisit', 'anggaran', 'kerusakan', 'lingkungan', 'rusaknya', 'kehangatan', 'bernegara', 'rg']","['jokowi', 'puncak', 'jahat', 'jahat', 'jokowi', 'jadi', 'beban', 'prabowo', 'ketidaktaatan', 'jokowi', 'hukum', 'timbul', 'defisit', 'anggar', 'rusa', 'lingkung', 'rusak', 'hangat', 'negara', 'rg']",jokowi puncak jahat jahat jokowi jadi beban prabowo ketidaktaatan jokowi hukum timbul defisit anggar rusa lingkung rusak hangat negara rg
1844238232390860894,. * ATRAKSI THE PRABOWO SHOW DARI PSI..!!!* Seperti inilah : *Penampakan dan Kelakuan para penjilat itu.* Mereka : *Gemar memutar balikan kata dengan cara menjadi penjilat demi mengharapkan jabatan.* https://t.co/fGfAIQhP1X,. * atraksi the prabowo show dari psi..!!!* seperti inilah : *penampakan dan kelakuan para penjilat itu.* mereka : *gemar memutar balikan kata dengan cara menjadi penjilat demi mengharapkan jabatan.* https://t.co/fgfaiqhp1x,atraksi the prabowo show dari psi seperti inilah  penampakan dan kelakuan para penjilat itu mereka  gemar memutar balikan kata dengan cara menjadi penjilat demi mengharapkan jabatan,"['atraksi', 'the', 'prabowo', 'show', 'dari', 'psi', 'seperti', 'inilah', 'penampakan', 'dan', 'kelakuan', 'para', 'penjilat', 'itu', 'mereka', 'gemar', 'memutar', 'balikan', 'kata', 'dengan', 'cara', 'menjadi', 'penjilat', 'demi', 'mengharapkan', 'jabatan']","['atraksi', 'the', 'prabowo', 'show', 'psi', 'inilah', 'penampakan', 'kelakuan', 'penjilat', 'gemar', 'memutar', 'balikan', 'kata', 'cara', 'menjadi', 'penjilat', 'mengharapkan', 'jabatan']","['atraksi', 'the', 'prabowo', 'show', 'psi', 'ini', 'tampak', 'laku', 'jilat', 'gemar', 'putar', 'balik', 'kata', 'cara', 'jadi', 'jilat', 'harap', 'jabat']",atraksi the prabowo show psi ini tampak laku jilat gemar putar balik kata cara jadi jilat harap jabat
1844378766665187788,Prabowo Bakal Sulit Mengistirahatkan Jokowi https://t.co/gRCuGddTPQ,prabowo bakal sulit mengistirahatkan jokowi https://t.co/grcugddtpq,prabowo bakal sulit mengistirahatkan jokowi,"['prabowo', 'bakal', 'sulit', 'mengistirahatkan', 'jokowi']","['prabowo', 'bakal', 'sulit', 'mengistirahatkan', 'jokowi']","['prabowo', 'bakal', 'sulit', 'istirahat', 'jokowi']",prabowo bakal sulit istirahat jokowi
1844782285486490050,Ketua BWI Sebut Wakaf Bisa Bantu Program Makan Bergizi Gratis Prabowo-Gibran https://t.co/lvvwVjLA0J,ketua bwi sebut wakaf bisa bantu program makan bergizi gratis prabowo-gibran https://t.co/lvvwvjla0j,ketua bwi sebut wakaf bisa bantu program makan bergizi gratis prabowogibran,"['ketua', 'bwi', 'sebut', 'wakaf', 'bisa', 'bantu', 'program', 'makan', 'bergizi', 'gratis', 'prabowogibran']","['ketua', 'bwi', 'sebut', 'wakaf', 'bantu', 'program', 'makan', 'bergizi', 'gratis', 'prabowogibran']","['ketua', 'bwi', 'sebut', 'wakaf', 'bantu', 'program', 'makan', 'gizi', 'gratis', 'prabowogibran']",ketua bwi sebut wakaf bantu program makan gizi gratis prabowogibran
